"Plot Title: jp.tw.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20578496, SEN S/N: 20578496)","Bad Battery (LGR S/N: 20578496)","Coupler Detached (LGR S/N: 20578496)","Good Battery (LGR S/N: 20578496)","Coupler Attached (LGR S/N: 20578496)","Host Connected (LGR S/N: 20578496)","End Of File (LGR S/N: 20578496)"
2438,03/11/25 12:42:02 PM,-1.570,,,,,,
2439,03/11/25 02:42:02 PM,0.232,,,,,,
2440,03/11/25 04:42:02 PM,0.343,,,,,,
2441,03/11/25 06:42:02 PM,-0.887,,,,,,
2442,03/11/25 08:42:02 PM,-1.914,,,,,,
2443,03/11/25 10:42:02 PM,-3.434,,,,,,
2444,03/12/25 12:42:02 AM,-4.758,,,,,,
2445,03/12/25 02:42:02 AM,-5.870,,,,,,
2446,03/12/25 04:42:02 AM,-6.754,,,,,,
2447,03/12/25 06:42:02 AM,-7.527,,,,,,
2448,03/12/25 08:42:02 AM,-7.397,,,,,,
2449,03/12/25 10:42:02 AM,-5.870,,,,,,
2450,03/12/25 12:42:02 PM,-1.114,,,,,,
2451,03/12/25 02:42:02 PM,1.221,,,,,,
2452,03/12/25 04:42:02 PM,1.221,,,,,,
2453,03/12/25 06:42:02 PM,-0.437,,,,,,
2454,03/12/25 08:42:02 PM,-1.456,,,,,,
2455,03/12/25 10:42:02 PM,-2.844,,,,,,
2456,03/13/25 12:42:02 AM,-4.393,,,,,,
2457,03/13/25 02:42:02 AM,-5.496,,,,,,
2458,03/13/25 04:42:02 AM,-6.246,,,,,,
2459,03/13/25 06:42:02 AM,-7.010,,,,,,
2460,03/13/25 08:42:02 AM,-6.626,,,,,,
2461,03/13/25 10:42:02 AM,-3.792,,,,,,
2462,03/13/25 12:42:02 PM,-0.549,,,,,,
2463,03/13/25 02:42:02 PM,2.195,,,,,,
2464,03/13/25 04:42:02 PM,0.674,,,,,,
2465,03/13/25 06:42:02 PM,-0.437,,,,,,
2466,03/13/25 08:42:02 PM,-1.001,,,,,,
2467,03/13/25 10:42:02 PM,-2.261,,,,,,
2468,03/14/25 12:42:02 AM,-3.911,,,,,,
2469,03/14/25 02:42:02 AM,-5.125,,,,,,
2470,03/14/25 04:42:02 AM,-5.995,,,,,,
2471,03/14/25 06:42:02 AM,-6.246,,,,,,
2472,03/14/25 08:42:02 AM,-5.745,,,,,,
2473,03/14/25 10:42:02 AM,-5.496,,,,,,
2474,03/14/25 12:42:02 PM,-5.003,,,,,,
2475,03/14/25 02:42:02 PM,-4.758,,,,,,
2476,03/14/25 04:42:02 PM,-4.514,,,,,,
2477,03/14/25 06:42:02 PM,-4.514,,,,,,
2478,03/14/25 08:42:02 PM,-4.636,,,,,,
2479,03/14/25 10:42:02 PM,-4.758,,,,,,
2480,03/15/25 12:42:02 AM,-4.880,,,,,,
2481,03/15/25 02:42:02 AM,-4.880,,,,,,
2482,03/15/25 04:42:02 AM,-4.880,,,,,,
2483,03/15/25 06:42:02 AM,-4.880,,,,,,
2484,03/15/25 08:42:02 AM,-5.003,,,,,,
2485,03/15/25 10:42:02 AM,-4.880,,,,,,
2486,03/15/25 12:42:02 PM,-4.880,,,,,,
2487,03/15/25 02:42:02 PM,-4.880,,,,,,
2488,03/15/25 04:42:02 PM,-4.880,,,,,,
2489,03/15/25 06:42:02 PM,-4.758,,,,,,
2490,03/15/25 08:42:02 PM,-4.758,,,,,,
2491,03/15/25 10:42:02 PM,-4.758,,,,,,
2492,03/16/25 12:42:02 AM,-4.758,,,,,,
2493,03/16/25 02:42:02 AM,-4.758,,,,,,
2494,03/16/25 04:42:02 AM,-4.758,,,,,,
2495,03/16/25 06:42:02 AM,-4.758,,,,,,
2496,03/16/25 08:42:02 AM,-4.758,,,,,,
2497,03/16/25 10:42:02 AM,-4.758,,,,,,
2498,03/16/25 12:42:02 PM,-4.636,,,,,,
2499,03/16/25 02:42:02 PM,-4.636,,,,,,
2500,03/16/25 04:42:02 PM,-4.514,,,,,,
2501,03/16/25 06:42:02 PM,-4.393,,,,,,
2502,03/16/25 08:42:02 PM,-4.393,,,,,,
2503,03/16/25 10:42:02 PM,-4.514,,,,,,
2504,03/17/25 12:42:02 AM,-4.636,,,,,,
2505,03/17/25 02:42:02 AM,-4.758,,,,,,
2506,03/17/25 04:42:02 AM,-4.758,,,,,,
2507,03/17/25 06:42:02 AM,-4.880,,,,,,
2508,03/17/25 08:42:02 AM,-4.880,,,,,,
2509,03/17/25 10:42:02 AM,-4.758,,,,,,
2510,03/17/25 12:42:02 PM,-4.393,,,,,,
2511,03/17/25 02:42:02 PM,-4.031,,,,,,
2512,03/17/25 04:42:02 PM,-3.911,,,,,,
2513,03/17/25 06:42:02 PM,-4.031,,,,,,
2514,03/17/25 08:42:02 PM,-4.272,,,,,,
2515,03/17/25 10:42:02 PM,-4.514,,,,,,
2516,03/18/25 12:42:02 AM,-4.880,,,,,,
2517,03/18/25 02:42:02 AM,-5.125,,,,,,
2518,03/18/25 04:42:02 AM,-5.496,,,,,,
2519,03/18/25 06:42:02 AM,-5.870,,,,,,
2520,03/18/25 08:42:02 AM,-6.246,,,,,,
2521,03/18/25 10:42:02 AM,-5.496,,,,,,
2522,03/18/25 12:42:02 PM,-4.758,,,,,,
2523,03/18/25 02:42:02 PM,-4.880,,,,,,
2524,03/18/25 04:42:02 PM,-4.880,,,,,,
2525,03/18/25 06:42:02 PM,-5.003,,,,,,
2526,03/18/25 08:42:02 PM,-5.870,,,,,,
2527,03/18/25 10:42:02 PM,-7.267,,,,,,
2528,03/19/25 12:42:02 AM,-8.050,,,,,,
2529,03/19/25 02:42:02 AM,-8.847,,,,,,
2530,03/19/25 04:42:02 AM,-9.799,,,,,,
2531,03/19/25 06:42:02 AM,-10.493,,,,,,
2532,03/19/25 08:42:02 AM,-10.774,,,,,,
2533,03/19/25 10:42:02 AM,-9.117,,,,,,
2534,03/19/25 12:42:02 PM,-7.397,,,,,,
2535,03/19/25 02:42:02 PM,-6.882,,,,,,
2536,03/19/25 04:42:02 PM,-7.010,,,,,,
2537,03/19/25 06:42:02 PM,-7.657,,,,,,
2538,03/19/25 08:42:02 PM,-8.713,,,,,,
2539,03/19/25 10:42:02 PM,-9.388,,,,,,
2540,03/20/25 12:42:02 AM,-10.075,,,,,,
2541,03/20/25 02:42:02 AM,-10.634,,,,,,
2542,03/20/25 04:42:02 AM,-10.916,,,,,,
2543,03/20/25 06:42:02 AM,-11.200,,,,,,
2544,03/20/25 08:42:02 AM,-11.058,,,,,,
2545,03/20/25 10:42:02 AM,-9.117,,,,,,
2546,03/20/25 12:42:02 PM,-6.626,,,,,,
2547,03/20/25 02:42:02 PM,-6.120,,,,,,
2548,03/20/25 04:42:02 PM,-5.870,,,,,,
2549,03/20/25 06:42:02 PM,-7.267,,,,,,
2550,03/20/25 08:42:02 PM,-8.982,,,,,,
2551,03/20/25 10:42:02 PM,-9.525,,,,,,
2552,03/21/25 12:42:02 AM,-9.662,,,,,,
2553,03/21/25 02:42:02 AM,-9.252,,,,,,
2554,03/21/25 04:42:02 AM,-8.847,,,,,,
2555,03/21/25 06:42:02 AM,-8.447,,,,,,
2556,03/21/25 08:42:02 AM,-8.580,,,,,,
2557,03/21/25 10:42:02 AM,-7.397,,,,,,
2558,03/21/25 12:42:02 PM,-5.003,,,,,,
2559,03/21/25 02:42:02 PM,-2.261,,,,,,
2560,03/21/25 04:42:02 PM,-1.914,,,,,,
2561,03/21/25 06:42:02 PM,-3.672,,,,,,
2562,03/21/25 08:42:02 PM,-5.745,,,,,,
2563,03/21/25 10:42:02 PM,-6.882,,,,,,
2564,03/22/25 12:42:02 AM,-7.397,,,,,,
2565,03/22/25 02:42:02 AM,-7.267,,,,,,
2566,03/22/25 04:42:02 AM,-7.138,,,,,,
2567,03/22/25 06:42:02 AM,-7.138,,,,,,
2568,03/22/25 08:42:02 AM,-6.882,,,,,,
2569,03/22/25 10:42:02 AM,-6.499,,,,,,
2570,03/22/25 12:42:02 PM,-5.125,,,,,,
2571,03/22/25 02:42:02 PM,-4.393,,,,,,
2572,03/22/25 04:42:02 PM,-4.880,,,,,,
2573,03/22/25 06:42:02 PM,-5.620,,,,,,
2574,03/22/25 08:42:02 PM,-6.120,,,,,,
2575,03/22/25 10:42:02 PM,-6.246,,,,,,
2576,03/23/25 12:42:02 AM,-6.754,,,,,,
2577,03/23/25 02:42:02 AM,-7.138,,,,,,
2578,03/23/25 04:42:02 AM,-6.882,,,,,,
2579,03/23/25 06:42:02 AM,-7.138,,,,,,
2580,03/23/25 08:42:02 AM,-7.657,,,,,,
2581,03/23/25 10:42:02 AM,-5.620,,,,,,
2582,03/23/25 12:42:02 PM,-3.197,,,,,,
2583,03/23/25 02:42:02 PM,-2.030,,,,,,
2584,03/23/25 04:42:02 PM,-2.377,,,,,,
2585,03/23/25 06:42:02 PM,-3.316,,,,,,
2586,03/23/25 08:42:02 PM,-4.636,,,,,,
2587,03/23/25 10:42:02 PM,-5.249,,,,,,
2588,03/24/25 12:42:02 AM,-5.249,,,,,,
2589,03/24/25 02:42:02 AM,-5.372,,,,,,
2590,03/24/25 04:42:02 AM,-5.496,,,,,,
2591,03/24/25 06:42:02 AM,-5.496,,,,,,
2592,03/24/25 08:42:02 AM,-5.372,,,,,,
2593,03/24/25 10:42:02 AM,-4.636,,,,,,
2594,03/24/25 12:42:02 PM,-1.914,,,,,,
2595,03/24/25 02:42:02 PM,0.453,,,,,,
2596,03/24/25 04:42:02 PM,-0.102,,,,,,
2597,03/24/25 06:42:02 PM,-0.437,,,,,,
2598,03/24/25 08:42:02 PM,-0.662,,,,,,
2599,03/24/25 10:42:02 PM,-0.887,,,,,,
2600,03/25/25 12:42:02 AM,-1.341,,,,,,
2601,03/25/25 02:42:02 AM,-1.799,,,,,,
2602,03/25/25 04:42:02 AM,-2.377,,,,,,
2603,03/25/25 06:42:02 AM,-2.727,,,,,,
2604,03/25/25 08:42:02 AM,-2.727,,,,,,
2605,03/25/25 10:42:02 AM,-1.684,,,,,,
2606,03/25/25 12:42:02 PM,-0.213,,,,,,
2607,03/25/25 02:42:02 PM,1.872,,,,,,
2608,03/25/25 04:42:02 PM,3.049,,,,,,
2609,03/25/25 06:42:02 PM,0.563,,,,,,
2610,03/25/25 08:42:02 PM,-0.213,,,,,,
2611,03/25/25 10:42:02 PM,-0.549,,,,,,
2612,03/26/25 12:42:02 AM,-0.887,,,,,,
2613,03/26/25 02:42:02 AM,-1.341,,,,,,
2614,03/26/25 04:42:02 AM,-2.145,,,,,,
2615,03/26/25 06:42:02 AM,-2.962,,,,,,
2616,03/26/25 08:42:02 AM,-2.261,,,,,,
2617,03/26/25 10:42:02 AM,0.121,,,,,,
2618,03/26/25 12:42:02 PM,3.155,,,,,,
2619,03/26/25 02:42:02 PM,5.962,,,,,,
2620,03/26/25 04:42:02 PM,6.674,,,,,,
2621,03/26/25 06:42:02 PM,3.683,,,,,,
2622,03/26/25 08:42:02 PM,0.232,,,,,,
2623,03/26/25 10:42:02 PM,-0.213,,,,,,
2624,03/27/25 12:42:02 AM,-0.325,,,,,,
2625,03/27/25 02:42:02 AM,-0.662,,,,,,
2626,03/27/25 04:42:02 AM,-0.887,,,,,,
2627,03/27/25 06:42:02 AM,-1.228,,,,,,
2628,03/27/25 08:42:02 AM,-0.887,,,,,,
2629,03/27/25 10:42:02 AM,0.893,,,,,,
2630,03/27/25 12:42:02 PM,3.049,,,,,,
2631,03/27/25 02:42:02 PM,4.415,,,,,,
2632,03/27/25 04:42:02 PM,3.788,,,,,,
2633,03/27/25 06:42:02 PM,2.943,,,,,,
2634,03/27/25 08:42:02 PM,0.343,,,,,,
2635,03/27/25 10:42:02 PM,-0.102,,,,,,
2636,03/28/25 12:42:02 AM,-0.325,,,,,,
2637,03/28/25 02:42:02 AM,-0.437,,,,,,
2638,03/28/25 04:42:02 AM,-0.549,,,,,,
2639,03/28/25 06:42:02 AM,-0.662,,,,,,
2640,03/28/25 08:42:02 AM,-0.437,,,,,,
2641,03/28/25 10:42:02 AM,1.003,,,,,,
2642,03/28/25 12:42:02 PM,3.472,,,,,,
2643,03/28/25 02:42:02 PM,3.155,,,,,,
2644,03/28/25 04:42:02 PM,3.893,,,,,,
2645,03/28/25 06:42:02 PM,2.943,,,,,,
2646,03/28/25 08:42:02 PM,0.674,,,,,,
2647,03/28/25 10:42:02 PM,0.121,,,,,,
2648,03/29/25 12:42:02 AM,0.010,,,,,,
2649,03/29/25 02:42:02 AM,0.010,,,,,,
2650,03/29/25 04:42:02 AM,0.010,,,,,,
2651,03/29/25 06:42:02 AM,0.010,,,,,,
2652,03/29/25 08:42:02 AM,0.010,,,,,,
2653,03/29/25 10:42:02 AM,0.121,,,,,,
2654,03/29/25 12:42:02 PM,0.121,,,,,,
2655,03/29/25 02:42:02 PM,0.121,,,,,,
2656,03/29/25 04:42:02 PM,0.121,,,,,,
2657,03/29/25 06:42:02 PM,0.121,,,,,,
2658,03/29/25 08:42:02 PM,0.121,,,,,,
2659,03/29/25 10:42:02 PM,0.010,,,,,,
2660,03/30/25 12:42:02 AM,0.010,,,,,,
2661,03/30/25 02:42:02 AM,0.010,,,,,,
2662,03/30/25 04:42:02 AM,-0.102,,,,,,
2663,03/30/25 06:42:02 AM,-0.102,,,,,,
2664,03/30/25 08:42:02 AM,-0.102,,,,,,
2665,03/30/25 10:42:02 AM,-0.102,,,,,,
2666,03/30/25 12:42:02 PM,0.010,,,,,,
2667,03/30/25 02:42:02 PM,0.232,,,,,,
2668,03/30/25 04:42:02 PM,0.010,,,,,,
2669,03/30/25 06:42:02 PM,-0.325,,,,,,
2670,03/30/25 08:42:02 PM,-0.774,,,,,,
2671,03/30/25 10:42:02 PM,-1.114,,,,,,
2672,03/31/25 12:42:02 AM,-1.570,,,,,,
2673,03/31/25 02:42:02 AM,-2.030,,,,,,
2674,03/31/25 04:42:02 AM,-2.377,,,,,,
2675,03/31/25 06:42:02 AM,-2.727,,,,,,
2676,03/31/25 08:42:02 AM,-2.377,,,,,,
2677,03/31/25 10:42:02 AM,-1.456,,,,,,
2678,03/31/25 12:42:02 PM,-1.001,,,,,,
2679,03/31/25 02:42:02 PM,-0.437,,,,,,
2680,03/31/25 04:42:02 PM,-0.437,,,,,,
2681,03/31/25 06:42:02 PM,-0.774,,,,,,
2682,03/31/25 08:42:02 PM,-1.114,,,,,,
2683,03/31/25 10:42:02 PM,-1.114,,,,,,
2684,04/01/25 12:42:02 AM,-1.114,,,,,,
2685,04/01/25 02:42:02 AM,-1.228,,,,,,
2686,04/01/25 04:42:02 AM,-1.228,,,,,,
2687,04/01/25 06:42:02 AM,-1.341,,,,,,
2688,04/01/25 08:42:02 AM,-1.684,,,,,,
2689,04/01/25 10:42:02 AM,-1.684,,,,,,
2690,04/01/25 12:42:02 PM,-1.570,,,,,,
2691,04/01/25 02:42:02 PM,-1.456,,,,,,
2692,04/01/25 04:42:02 PM,-1.341,,,,,,
2693,04/01/25 06:42:02 PM,-1.341,,,,,,
2694,04/01/25 08:42:02 PM,-1.341,,,,,,
2695,04/01/25 10:42:02 PM,-1.456,,,,,,
2696,04/02/25 12:42:02 AM,-1.570,,,,,,
2697,04/02/25 02:42:02 AM,-1.570,,,,,,
2698,04/02/25 04:42:02 AM,-1.684,,,,,,
2699,04/02/25 06:42:02 AM,-1.684,,,,,,
2700,04/02/25 08:42:02 AM,-1.684,,,,,,
2701,04/02/25 10:42:02 AM,-1.684,,,,,,
2702,04/02/25 12:42:02 PM,-1.799,,,,,,
2703,04/02/25 02:42:02 PM,-1.799,,,,,,
2704,04/02/25 04:42:02 PM,-1.799,,,,,,
2705,04/02/25 06:42:02 PM,-1.799,,,,,,
2706,04/02/25 08:42:02 PM,-1.799,,,,,,
2707,04/02/25 10:42:02 PM,-1.799,,,,,,
2708,04/03/25 12:42:02 AM,-1.799,,,,,,
2709,04/03/25 02:42:02 AM,-1.914,,,,,,
2710,04/03/25 04:42:02 AM,-1.914,,,,,,
2711,04/03/25 06:42:02 AM,-2.030,,,,,,
2712,04/03/25 08:42:02 AM,-2.030,,,,,,
2713,04/03/25 10:42:02 AM,-2.030,,,,,,
2714,04/03/25 12:42:02 PM,-2.145,,,,,,
2715,04/03/25 02:42:02 PM,-2.145,,,,,,
2716,04/03/25 04:42:02 PM,-2.145,,,,,,
2717,04/03/25 06:42:02 PM,-2.145,,,,,,
2718,04/03/25 08:42:02 PM,-2.145,,,,,,
2719,04/03/25 10:42:02 PM,-2.145,,,,,,
2720,04/04/25 12:42:02 AM,-2.145,,,,,,
2721,04/04/25 02:42:02 AM,-2.145,,,,,,
2722,04/04/25 04:42:02 AM,-2.261,,,,,,
2723,04/04/25 06:42:02 AM,-2.261,,,,,,
2724,04/04/25 08:42:02 AM,-2.377,,,,,,
2725,04/04/25 10:42:02 AM,-2.377,,,,,,
2726,04/04/25 12:42:02 PM,-2.494,,,,,,
2727,04/04/25 02:42:02 PM,-2.494,,,,,,
2728,04/04/25 04:42:02 PM,-2.494,,,,,,
2729,04/04/25 06:42:02 PM,-2.377,,,,,,
2730,04/04/25 08:42:02 PM,-2.377,,,,,,
2731,04/04/25 10:42:02 PM,-2.377,,,,,,
2732,04/05/25 12:42:02 AM,-2.377,,,,,,
2733,04/05/25 02:42:02 AM,-2.377,,,,,,
2734,04/05/25 04:42:02 AM,-2.494,,,,,,
2735,04/05/25 06:42:02 AM,-2.494,,,,,,
2736,04/05/25 08:42:02 AM,-2.494,,,,,,
2737,04/05/25 10:42:02 AM,-2.494,,,,,,
2738,04/05/25 12:42:02 PM,-2.610,,,,,,
2739,04/05/25 02:42:02 PM,-2.610,,,,,,
2740,04/05/25 04:42:02 PM,-2.494,,,,,,
2741,04/05/25 06:42:02 PM,-2.494,,,,,,
2742,04/05/25 08:42:02 PM,-2.377,,,,,,
2743,04/05/25 10:42:02 PM,-2.377,,,,,,
2744,04/06/25 12:42:02 AM,-2.377,,,,,,
2745,04/06/25 02:42:02 AM,-2.494,,,,,,
2746,04/06/25 04:42:02 AM,-2.610,,,,,,
2747,04/06/25 06:42:02 AM,-2.727,,,,,,
2748,04/06/25 08:42:02 AM,-2.727,,,,,,
2749,04/06/25 10:42:02 AM,-2.844,,,,,,
2750,04/06/25 12:42:02 PM,-2.844,,,,,,
2751,04/06/25 02:42:02 PM,-2.844,,,,,,
2752,04/06/25 04:42:02 PM,-2.727,,,,,,
2753,04/06/25 06:42:02 PM,-2.727,,,,,,
2754,04/06/25 08:42:02 PM,-2.610,,,,,,
2755,04/06/25 10:42:02 PM,-2.610,,,,,,
2756,04/07/25 12:42:02 AM,-2.727,,,,,,
2757,04/07/25 02:42:02 AM,-2.727,,,,,,
2758,04/07/25 04:42:02 AM,-2.844,,,,,,
2759,04/07/25 06:42:02 AM,-2.962,,,,,,
2760,04/07/25 08:42:02 AM,-2.962,,,,,,
2761,04/07/25 10:42:02 AM,-3.079,,,,,,
2762,04/07/25 12:42:02 PM,-2.962,,,,,,
2763,04/07/25 02:42:02 PM,-2.962,,,,,,
2764,04/07/25 04:42:02 PM,-2.727,,,,,,
2765,04/07/25 06:42:02 PM,-2.610,,,,,,
2766,04/07/25 08:42:02 PM,-2.610,,,,,,
2767,04/07/25 10:42:02 PM,-2.494,,,,,,
2768,04/08/25 12:42:02 AM,-2.610,,,,,,
2769,04/08/25 02:42:02 AM,-2.610,,,,,,
2770,04/08/25 04:42:02 AM,-2.727,,,,,,
2771,04/08/25 06:42:02 AM,-2.844,,,,,,
2772,04/08/25 08:42:02 AM,-2.844,,,,,,
2773,04/08/25 10:42:02 AM,-2.844,,,,,,
2774,04/08/25 12:42:02 PM,-2.844,,,,,,
2775,04/08/25 02:42:02 PM,-2.727,,,,,,
2776,04/08/25 04:42:02 PM,-2.610,,,,,,
2777,04/08/25 06:42:02 PM,-2.494,,,,,,
2778,04/08/25 08:42:02 PM,-2.377,,,,,,
2779,04/08/25 10:42:02 PM,-2.377,,,,,,
2780,04/09/25 12:42:02 AM,-2.494,,,,,,
2781,04/09/25 02:42:02 AM,-2.494,,,,,,
2782,04/09/25 04:42:02 AM,-2.494,,,,,,
2783,04/09/25 06:42:02 AM,-2.610,,,,,,
2784,04/09/25 08:42:02 AM,-2.727,,,,,,
2785,04/09/25 10:42:02 AM,-2.727,,,,,,
2786,04/09/25 12:42:02 PM,-2.727,,,,,,
2787,04/09/25 02:42:02 PM,-2.610,,,,,,
2788,04/09/25 04:42:02 PM,-2.494,,,,,,
2789,04/09/25 06:42:02 PM,-2.377,,,,,,
2790,04/09/25 08:42:02 PM,-2.377,,,,,,
2791,04/09/25 10:42:02 PM,-2.377,,,,,,
2792,04/10/25 12:42:02 AM,-2.494,,,,,,
2793,04/10/25 02:42:02 AM,-2.494,,,,,,
2794,04/10/25 04:42:02 AM,-2.610,,,,,,
2795,04/10/25 06:42:02 AM,-2.727,,,,,,
2796,04/10/25 08:42:02 AM,-2.844,,,,,,
2797,04/10/25 10:42:02 AM,-2.962,,,,,,
2798,04/10/25 12:42:02 PM,-2.844,,,,,,
2799,04/10/25 02:42:02 PM,-2.727,,,,,,
2800,04/10/25 04:42:02 PM,-2.494,,,,,,
2801,04/10/25 06:42:02 PM,-2.377,,,,,,
2802,04/10/25 08:42:02 PM,-2.261,,,,,,
2803,04/10/25 10:42:02 PM,-2.377,,,,,,
2804,04/11/25 12:42:02 AM,-2.494,,,,,,
2805,04/11/25 02:42:02 AM,-2.610,,,,,,
2806,04/11/25 04:42:02 AM,-2.610,,,,,,
2807,04/11/25 06:42:02 AM,-2.727,,,,,,
2808,04/11/25 08:42:02 AM,-2.727,,,,,,
2809,04/11/25 10:42:02 AM,-2.844,,,,,,
2810,04/11/25 12:42:02 PM,-2.727,,,,,,
2811,04/11/25 02:42:02 PM,-2.494,,,,,,
2812,04/11/25 04:42:02 PM,-2.145,,,,,,
2813,04/11/25 06:42:02 PM,-1.570,,,,,,
2814,04/11/25 08:42:02 PM,-1.456,,,,,,
2815,04/11/25 10:42:02 PM,-1.456,,,,,,
2816,04/12/25 12:42:02 AM,-1.570,,,,,,
2817,04/12/25 02:42:02 AM,-1.684,,,,,,
2818,04/12/25 04:42:02 AM,-1.799,,,,,,
2819,04/12/25 06:42:02 AM,-1.914,,,,,,
2820,04/12/25 08:42:02 AM,-2.030,,,,,,
2821,04/12/25 10:42:02 AM,-1.914,,,,,,
2822,04/12/25 12:42:02 PM,-1.684,,,,,,
2823,04/12/25 02:42:02 PM,-1.456,,,,,,
2824,04/12/25 04:42:02 PM,-1.341,,,,,,
2825,04/12/25 06:42:02 PM,-1.228,,,,,,
2826,04/12/25 08:42:02 PM,-1.114,,,,,,
2827,04/12/25 10:42:02 PM,-1.228,,,,,,
2828,04/13/25 12:42:02 AM,-1.456,,,,,,
2829,04/13/25 02:42:02 AM,-1.570,,,,,,
2830,04/13/25 04:42:02 AM,-1.684,,,,,,
2831,04/13/25 06:42:02 AM,-1.799,,,,,,
2832,04/13/25 08:42:02 AM,-1.914,,,,,,
2833,04/13/25 10:42:02 AM,-1.799,,,,,,
2834,04/13/25 12:42:02 PM,-1.570,,,,,,
2835,04/13/25 02:42:02 PM,-1.341,,,,,,
2836,04/13/25 04:42:02 PM,-1.228,,,,,,
2837,04/13/25 06:42:02 PM,-1.114,,,,,,
2838,04/13/25 08:42:02 PM,-1.228,,,,,,
2839,04/13/25 10:42:02 PM,-1.341,,,,,,
2840,04/14/25 12:42:02 AM,-1.456,,,,,,
2841,04/14/25 02:42:02 AM,-1.570,,,,,,
2842,04/14/25 04:42:02 AM,-1.684,,,,,,
2843,04/14/25 06:42:02 AM,-1.799,,,,,,
2844,04/14/25 08:42:02 AM,-1.914,,,,,,
2845,04/14/25 10:42:02 AM,-1.914,,,,,,
2846,04/14/25 12:42:02 PM,-1.684,,,,,,
2847,04/14/25 02:42:02 PM,-1.341,,,,,,
2848,04/14/25 04:42:02 PM,-1.114,,,,,,
2849,04/14/25 06:42:02 PM,-1.001,,,,,,
2850,04/14/25 08:42:02 PM,-1.228,,,,,,
2851,04/14/25 10:42:02 PM,-1.570,,,,,,
2852,04/15/25 12:42:02 AM,-2.030,,,,,,
2853,04/15/25 02:42:02 AM,-2.261,,,,,,
2854,04/15/25 04:42:02 AM,-2.494,,,,,,
2855,04/15/25 06:42:02 AM,-2.610,,,,,,
2856,04/15/25 08:42:02 AM,-2.727,,,,,,
2857,04/15/25 10:42:02 AM,-2.610,,,,,,
2858,04/15/25 12:42:02 PM,-2.145,,,,,,
2859,04/15/25 02:42:02 PM,-1.684,,,,,,
2860,04/15/25 04:42:02 PM,-1.341,,,,,,
2861,04/15/25 06:42:02 PM,-1.001,,,,,,
2862,04/15/25 08:42:02 PM,-0.887,,,,,,
2863,04/15/25 10:42:02 PM,-0.887,,,,,,
2864,04/16/25 12:42:02 AM,-1.001,,,,,,
2865,04/16/25 02:42:02 AM,-1.228,,,,,,
2866,04/16/25 04:42:02 AM,-1.456,,,,,,
2867,04/16/25 06:42:02 AM,-1.570,,,,,,
2868,04/16/25 08:42:02 AM,-1.799,,,,,,
2869,04/16/25 10:42:02 AM,-1.684,,,,,,
2870,04/16/25 12:42:02 PM,-1.228,,,,,,
2871,04/16/25 02:42:02 PM,-1.114,,,,,,
2872,04/16/25 04:42:02 PM,-1.001,,,,,,
2873,04/16/25 06:42:02 PM,-0.887,,,,,,
2874,04/16/25 08:42:02 PM,-1.001,,,,,,
2875,04/16/25 10:42:02 PM,-1.114,,,,,,
2876,04/17/25 12:42:02 AM,-1.228,,,,,,
2877,04/17/25 02:42:02 AM,-1.341,,,,,,
2878,04/17/25 04:42:02 AM,-1.456,,,,,,
2879,04/17/25 06:42:02 AM,-1.684,,,,,,
2880,04/17/25 08:42:02 AM,-1.914,,,,,,
2881,04/17/25 10:42:02 AM,-1.684,,,,,,
2882,04/17/25 12:42:02 PM,-1.228,,,,,,
2883,04/17/25 02:42:02 PM,-0.887,,,,,,
2884,04/17/25 04:42:02 PM,-0.662,,,,,,
2885,04/17/25 06:42:02 PM,-0.549,,,,,,
2886,04/17/25 08:42:02 PM,-0.549,,,,,,
2887,04/17/25 10:42:02 PM,-0.437,,,,,,
2888,04/18/25 12:42:02 AM,-0.549,,,,,,
2889,04/18/25 02:42:02 AM,-0.887,,,,,,
2890,04/18/25 04:42:02 AM,-1.228,,,,,,
2891,04/18/25 06:42:02 AM,-1.456,,,,,,
2892,04/18/25 08:42:02 AM,-1.570,,,,,,
2893,04/18/25 10:42:02 AM,-1.570,,,,,,
2894,04/18/25 12:42:02 PM,-1.456,,,,,,
2895,04/18/25 02:42:02 PM,-1.456,,,,,,
2896,04/18/25 04:42:02 PM,-1.456,,,,,,
2897,04/18/25 06:42:02 PM,-1.341,,,,,,
2898,04/18/25 08:42:02 PM,-1.456,,,,,,
2899,04/18/25 10:42:02 PM,-1.456,,,,,,
2900,04/19/25 12:42:02 AM,-1.456,,,,,,
2901,04/19/25 02:42:02 AM,-1.570,,,,,,
2902,04/19/25 04:42:02 AM,-1.570,,,,,,
2903,04/19/25 06:42:02 AM,-1.684,,,,,,
2904,04/19/25 08:42:02 AM,-1.684,,,,,,
2905,04/19/25 10:42:02 AM,-1.684,,,,,,
2906,04/19/25 12:42:02 PM,-1.684,,,,,,
2907,04/19/25 02:42:02 PM,-1.456,,,,,,
2908,04/19/25 04:42:02 PM,-1.341,,,,,,
2909,04/19/25 06:42:02 PM,-1.341,,,,,,
2910,04/19/25 08:42:02 PM,-1.228,,,,,,
2911,04/19/25 10:42:02 PM,-1.341,,,,,,
2912,04/20/25 12:42:02 AM,-1.456,,,,,,
2913,04/20/25 02:42:02 AM,-1.456,,,,,,
2914,04/20/25 04:42:02 AM,-1.570,,,,,,
2915,04/20/25 06:42:02 AM,-1.684,,,,,,
